REGION,PSU,PJ,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
3,55,1055,3,1,1,0,0,1,0,1,10,7,16,5,1,2,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,7,16,5,1,0,0,1,1,1,1,1,2,2,3,17,55,23.37896684
3,55,1070,6,2,2,0,0,3,0,3,9,5,9,30,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,9,30,12,6,0,2,1,1,1,3,2,2,3,17,55,49.31752898
3,55,1055,8,1,1,0,0,1,0,1,10,2,13,44,1,2,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,13,44,1,0,0,1,1,1,1,1,2,2,3,17,55,144.2606862
3,51,1079,8,2,2,0,0,3,0,1,7,7,15,25,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,15,25,12,1,0,1,1,1,1,1,2,1,3,10,51,150.7868303
3,51,1079,6,2,2,0,0,8,0,4,7,6,15,30,12,2,1,7,0,1,1,0,1,1,10,0,10,0,0,0,0,0,6,15,30,12,7,0,1,1,10,1,4,2,1,3,10,51,57.78612404
3,51,1079,8,2,2,0,0,4,0,1,8,1,15,20,12,2,1,7,0,5,1,0,1,1,1,0,1,0,0,0,0,0,1,15,20,12,7,0,5,1,1,1,1,2,1,3,10,51,150.7868303
3,51,1079,9,2,2,0,0,3,0,0,7,5,14,39,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,5,14,39,12,1,0,1,1,10,0,0,2,1,3,10,51,191.9052144
3,51,1079,10,2,2,0,0,3,0,0,9,6,16,45,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,6,16,45,12,6,0,2,1,1,0,0,2,1,3,10,51,275.293999
3,51,1079,6,2,2,0,0,4,0,2,7,7,22,36,23,2,1,0,0,1,1,0,3,3,1,0,1,0,1,0,0,0,7,22,36,23,0,0,1,3,1,1,2,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,2,0,0,9,3,19,50,12,1,0,1,0,3,3,0,1,3,10,0,10,0,0,0,0,0,3,19,50,12,1,0,3,3,10,0,0,1,1,3,10,51,191.9052144
3,51,1079,6,2,2,0,0,2,0,2,9,5,7,50,12,2,1,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,7,50,12,7,0,1,1,1,1,2,2,1,3,10,51,57.78612404
3,51,1079,6,3,3,0,0,5,0,3,8,5,8,10,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,8,10,12,1,0,1,1,1,1,3,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,2,0,0,8,7,8,30,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,8,30,12,7,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,7,2,2,0,0,4,0,1,9,3,13,50,12,2,1,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,13,50,12,1,0,8,1,1,1,1,2,1,3,10,51,164.4849415
3,51,1079,8,2,2,0,0,3,0,2,9,6,21,57,12,2,1,6,0,1,1,0,1,3,2,0,2,0,1,0,0,0,6,21,57,12,6,0,1,3,2,1,2,2,1,3,10,51,150.7868303
3,51,1079,10,2,2,0,0,2,0,0,9,6,19,45,12,2,0,6,0,2,3,0,1,3,2,0,2,0,0,0,0,0,6,19,45,12,6,0,2,3,2,0,0,2,1,3,10,51,275.293999
3,51,1079,9,2,2,0,0,2,0,0,9,6,7,40,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,6,7,40,12,1,0,1,1,10,0,0,2,1,3,10,51,191.9052144
3,51,1079,6,2,2,0,0,3,0,1,9,7,14,0,12,2,1,1,0,3,98,0,1,1,2,0,2,0,0,0,0,0,7,14,0,12,1,0,3,1,2,1,1,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,3,0,0,9,4,8,20,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,8,20,12,7,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,9,2,2,0,0,2,0,0,9,2,8,14,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,8,14,12,1,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,2,1,1,0,1,3,1,1,9,3,15,10,9,2,1,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,3,15,10,9,0,0,3,1,1,1,1,2,1,3,10,51,25.88539201
3,55,1070,8,1,1,0,0,1,0,1,7,5,17,50,1,2,1,0,0,1,1,0,4,1,2,0,2,0,0,0,0,0,5,17,50,1,0,0,1,1,2,1,1,2,2,3,17,55,144.2606862
3,55,1055,8,1,1,0,0,6,0,6,7,5,2,38,23,2,1,0,0,1,1,0,3,2,1,0,1,0,1,0,0,0,5,2,38,23,0,0,1,2,1,1,6,2,2,3,17,55,144.2606862
3,55,1070,8,3,3,0,0,3,0,1,8,3,17,44,12,2,1,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,3,17,44,12,1,0,8,1,1,1,1,2,2,3,17,55,144.2606862
3,55,1070,2,1,1,0,1,2,1,1,7,6,21,30,8,9,4,0,0,2,2,0,1,2,1,0,1,0,0,0,0,0,6,21,30,8,0,0,2,2,1,4,1,1,2,3,17,55,25.79247696
3,55,1070,7,2,2,0,0,5,0,0,8,1,18,10,12,1,0,7,0,1,1,0,1,1,10,0,10,0,1,0,0,0,1,18,10,12,7,0,1,1,10,0,0,1,2,3,17,55,109.393747
3,55,1070,9,1,1,0,0,2,0,0,8,3,16,50,32,2,0,0,0,1,1,0,4,1,2,0,2,0,0,0,0,0,3,16,50,32,0,0,1,1,2,0,0,2,2,3,17,55,146.0974855
3,55,1070,6,2,2,0,0,3,0,2,6,4,13,30,12,2,1,7,0,8,1,0,1,1,1,0,1,0,0,0,0,0,4,13,30,12,7,0,8,1,1,1,2,2,2,3,17,55,49.31752898
3,55,1055,7,2,2,0,0,2,0,0,7,1,9,39,54,2,0,11,0,1,1,0,1,1,1,0,1,0,1,14,0,0,1,9,39,54,11,0,1,1,1,0,0,2,2,3,17,55,109.393747
3,55,1055,9,3,3,0,0,3,0,0,7,5,17,42,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,17,42,12,1,0,1,1,1,0,0,2,2,3,17,55,146.0974855
3,55,1070,10,2,2,0,0,2,0,0,7,3,15,35,12,2,0,7,0,1,1,0,1,1,10,0,10,0,1,0,0,0,3,15,35,12,7,0,1,1,10,0,0,2,2,3,17,55,190.0428403
3,55,1070,8,1,1,0,0,2,0,2,7,7,15,18,34,1,2,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,7,15,18,34,0,0,1,1,1,2,2,1,2,3,17,55,144.2606862
3,55,1055,6,3,3,0,0,10,0,5,7,3,8,10,54,2,1,11,0,1,1,0,1,1,1,0,1,0,1,14,0,0,3,8,10,54,11,0,1,1,1,1,5,2,2,3,17,55,49.31752898
3,55,1055,3,2,2,0,0,2,0,1,7,4,16,50,1,2,1,0,0,3,3,0,1,1,1,0,1,0,0,0,0,0,4,16,50,1,0,0,3,1,1,1,1,2,2,3,17,55,23.37896684
3,55,1055,10,1,1,0,0,1,0,0,7,6,15,10,52,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,15,10,52,0,0,1,1,1,0,0,2,2,3,17,55,190.0428403
3,55,1070,5,1,1,0,0,4,0,4,8,4,0,27,42,1,4,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,4,0,27,42,0,0,1,2,10,4,4,1,2,3,17,55,29.67265716
3,55,1055,6,2,2,0,0,4,0,4,7,6,16,15,12,2,1,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,16,15,12,6,0,8,1,1,1,4,2,2,3,17,55,49.31752898
3,55,1055,8,3,3,0,0,7,0,6,7,7,14,42,12,2,2,6,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,14,42,12,6,0,1,1,1,2,6,2,2,3,17,55,144.2606862
3,55,1070,7,2,2,0,0,3,0,0,8,2,15,56,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,15,56,12,1,0,1,1,1,0,0,2,2,3,17,55,109.393747
3,55,1055,6,3,3,0,0,3,0,1,8,5,11,33,12,2,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,11,33,12,1,0,1,1,1,1,1,2,2,3,17,55,49.31752898
3,55,1055,10,2,2,0,0,5,0,0,8,1,21,30,12,1,0,8,0,1,1,0,1,2,10,0,10,0,0,0,0,0,1,21,30,12,8,0,1,2,10,0,0,1,2,3,17,55,190.0428403
3,55,1055,9,1,1,0,0,2,0,0,8,1,9,0,34,2,0,0,0,1,1,0,4,1,1,0,1,0,1,0,0,0,1,9,0,34,0,0,1,1,1,0,0,2,2,3,17,55,146.0974855
3,55,1070,8,1,1,0,0,1,0,1,8,5,20,10,18,2,1,0,0,1,1,0,1,2,10,0,10,0,0,0,0,0,5,20,10,18,0,0,1,2,10,1,1,2,2,3,17,55,144.2606862
3,55,1070,8,2,2,0,0,3,0,1,8,7,14,44,12,2,1,1,0,1,1,0,1,1,1,0,1,0,1,28,0,0,7,14,44,12,1,0,1,1,1,1,1,2,2,3,17,55,144.2606862
3,55,1070,9,2,2,0,0,2,0,0,8,2,7,36,12,2,0,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,2,7,36,12,6,0,8,1,1,0,0,2,2,3,17,55,146.0974855
3,55,1055,7,3,3,0,0,3,0,2,8,2,7,20,12,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,7,20,12,1,0,1,1,1,2,2,2,2,3,17,55,109.393747
3,51,1079,6,2,2,0,0,2,0,1,8,6,15,40,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,15,40,12,1,0,1,1,1,1,1,2,1,3,10,51,57.78612404
3,51,1079,6,3,3,0,0,5,0,4,7,6,16,20,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,16,20,12,1,0,1,1,1,1,4,2,1,3,10,51,57.78612404
3,51,1079,10,2,2,0,0,2,0,0,4,7,16,5,12,9,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,16,5,12,7,0,1,1,1,0,0,2,1,3,10,51,275.293999
3,51,1079,3,2,2,0,0,2,0,1,5,7,7,0,12,2,1,7,0,1,1,0,1,1,10,0,10,0,1,20,0,0,7,7,0,12,7,0,1,1,10,1,1,2,1,3,10,51,29.62322317
3,51,1079,9,2,2,0,0,2,0,0,6,4,16,0,12,2,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,4,16,0,12,7,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,10,2,2,0,0,2,0,0,7,6,15,40,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,15,40,12,7,0,1,1,1,0,0,2,1,3,10,51,275.293999
3,51,1079,6,3,3,0,0,8,0,6,7,6,17,56,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,17,56,12,1,0,1,1,1,1,6,2,1,3,10,51,57.78612404
3,51,1079,7,2,2,0,0,5,0,3,6,2,13,55,54,2,1,11,0,1,1,0,1,1,1,0,1,0,1,14,0,0,2,13,55,54,11,0,1,1,1,1,3,2,1,3,10,51,164.4849415
3,51,1079,9,2,2,0,0,2,0,0,6,3,16,31,12,2,0,7,0,5,1,0,1,1,10,0,10,0,0,0,0,0,3,16,31,12,7,0,5,1,10,0,0,2,1,3,10,51,191.9052144
3,51,1079,2,2,2,0,1,2,1,1,7,3,5,30,12,2,1,1,0,1,1,0,1,3,1,0,1,0,0,23,0,0,3,5,30,12,1,0,1,3,1,1,1,2,1,3,10,51,25.88539201
3,51,1079,8,2,2,0,0,3,0,3,6,4,12,10,12,1,1,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,4,12,10,12,1,0,3,1,10,1,3,1,1,3,10,51,150.7868303
3,51,1079,6,3,3,0,0,3,0,1,7,6,14,30,12,2,1,1,0,1,1,0,1,1,10,0,10,0,1,0,0,0,6,14,30,12,1,0,1,1,10,1,1,2,1,3,10,51,57.78612404
3,51,1079,10,2,2,0,0,3,0,0,6,5,20,45,12,2,0,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,5,20,45,12,1,0,1,3,1,0,0,2,1,3,10,51,275.293999
3,51,1079,10,2,2,0,0,2,0,0,7,4,17,17,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,4,17,17,12,1,0,1,1,10,0,0,2,1,3,10,51,275.293999
3,51,1079,3,1,1,0,0,1,0,1,7,4,21,30,33,2,1,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,4,21,30,33,0,0,1,3,1,1,1,2,1,3,10,51,29.62322317
3,51,1079,9,2,2,0,0,4,0,0,8,2,19,30,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,2,19,30,12,6,0,2,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,7,2,2,0,0,5,0,0,6,5,15,45,12,2,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,5,15,45,12,1,0,1,1,1,0,0,2,1,3,10,51,164.4849415
3,51,1079,6,2,2,0,0,3,0,3,7,3,16,4,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,3,16,4,12,6,0,2,1,1,1,3,2,1,3,10,51,57.78612404
3,51,1079,10,2,2,0,0,3,0,0,7,7,14,30,12,2,0,7,0,1,1,0,1,1,10,0,10,0,1,0,0,0,7,14,30,12,7,0,1,1,10,0,0,2,1,3,10,51,275.293999
3,51,1079,8,3,3,0,0,3,0,1,7,4,18,0,12,2,1,1,0,1,1,0,1,1,10,0,10,0,1,0,0,0,4,18,0,12,1,0,1,1,10,1,1,2,1,3,10,51,150.7868303
3,51,1079,10,1,1,0,0,1,0,0,7,4,18,29,33,2,0,0,0,3,3,0,4,1,2,0,2,0,0,0,0,0,4,18,29,33,0,0,3,1,2,0,0,2,1,3,10,51,275.293999
3,51,1079,7,2,2,0,0,2,0,0,8,6,21,29,12,2,0,7,0,1,1,0,1,3,10,0,10,0,0,0,0,0,6,21,29,12,7,0,1,3,10,0,0,2,1,3,10,51,164.4849415
3,51,1079,6,2,2,0,0,2,0,1,7,1,11,40,12,2,2,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,11,40,12,7,0,1,1,1,2,1,2,1,3,10,51,57.78612404
3,51,1079,2,1,1,0,1,1,1,1,8,3,21,10,9,2,1,0,0,3,3,0,1,3,1,0,1,0,0,0,0,0,3,21,10,9,0,0,3,3,1,1,1,2,1,3,10,51,25.88539201
3,51,1079,3,1,1,0,0,1,0,1,8,3,19,24,1,2,1,0,0,20,1,0,1,1,1,0,1,0,0,0,0,0,3,19,24,1,0,0,20,1,1,1,1,2,1,3,10,51,29.62322317
3,51,1079,9,2,2,0,0,4,0,0,8,5,15,35,12,2,0,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,15,35,12,1,0,2,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,8,1,1,0,0,1,0,1,8,5,20,55,34,1,1,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,5,20,55,34,0,0,1,3,1,1,1,1,1,3,10,51,150.7868303
3,51,1079,6,1,1,0,0,1,0,1,8,7,4,37,18,2,1,0,0,1,1,0,1,2,2,0,2,0,0,19,0,0,7,4,37,18,0,0,1,2,2,1,1,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,3,0,0,8,4,17,37,12,2,0,7,0,1,1,0,1,1,10,0,10,0,0,0,0,0,4,17,37,12,7,0,1,1,10,0,0,2,1,3,10,51,191.9052144
3,51,1079,9,1,1,0,0,1,0,99,8,7,0,40,23,9,9,0,0,5,1,0,4,3,1,0,1,0,1,0,0,0,7,0,40,23,0,0,5,3,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,10,2,2,0,0,2,0,0,9,3,14,15,12,9,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,3,14,15,12,6,0,2,1,1,0,0,2,1,3,10,51,275.293999
3,55,1070,6,2,2,0,0,3,0,3,5,6,15,47,12,2,1,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,15,47,12,1,0,8,1,1,1,3,2,2,3,17,55,49.31752898
3,55,1070,6,3,3,0,0,4,0,3,5,7,19,15,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,7,19,15,12,6,0,2,1,1,1,3,2,2,3,17,55,49.31752898
3,55,1055,6,1,1,0,0,1,0,1,4,6,2,33,35,2,2,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,6,2,33,35,0,0,1,2,1,2,1,2,2,3,17,55,49.31752898
3,55,1070,10,1,1,0,0,6,0,0,6,6,18,0,59,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,6,18,0,59,0,0,1,1,1,0,0,2,2,3,17,55,190.0428403
3,55,1070,3,2,2,0,0,2,0,2,5,2,14,15,12,9,2,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,14,15,12,7,0,1,1,1,2,2,1,2,3,17,55,23.37896684
3,55,1070,8,2,2,0,0,2,0,2,6,2,18,25,12,2,1,2,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,18,25,12,2,0,1,1,10,1,2,2,2,3,17,55,144.2606862
3,55,1070,10,3,3,0,0,4,0,0,5,3,17,18,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,3,17,18,12,6,0,2,1,1,0,0,2,2,3,17,55,190.0428403
3,55,1055,8,1,1,0,0,1,0,1,5,7,7,32,34,2,1,0,0,3,3,0,4,1,10,0,10,0,0,0,0,0,7,7,32,34,0,0,3,1,10,1,1,2,2,3,17,55,144.2606862
3,55,1055,10,1,1,0,0,1,0,0,5,4,19,43,34,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,4,19,43,34,0,0,1,1,1,0,0,2,2,3,17,55,190.0428403
3,55,1070,7,2,2,0,0,3,0,1,5,6,8,38,12,2,1,6,0,3,3,0,1,1,1,0,1,0,0,0,0,0,6,8,38,12,6,0,3,1,1,1,1,2,2,3,17,55,109.393747
3,55,1070,6,2,2,0,0,3,0,1,5,6,19,0,12,2,1,7,0,3,2,0,1,1,1,0,1,0,0,0,0,0,6,19,0,12,7,0,3,1,1,1,1,2,2,3,17,55,49.31752898
3,55,1055,2,1,1,0,1,1,1,1,6,4,8,40,9,9,2,0,0,2,3,0,1,1,10,0,10,0,0,0,0,0,4,8,40,9,0,0,2,1,10,2,1,2,2,3,17,55,22.97827663
3,55,1070,9,2,2,0,0,2,0,0,6,1,10,28,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,1,10,28,12,6,0,2,1,1,0,0,2,2,3,17,55,146.0974855
3,55,1070,3,1,1,0,0,2,0,2,5,7,10,49,34,1,4,0,0,1,1,0,4,1,1,0,1,0,1,0,0,0,7,10,49,34,0,0,1,1,1,4,2,1,2,3,17,55,26.24224059
3,55,1070,8,1,1,0,0,2,0,2,5,1,13,21,23,2,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,13,21,23,0,0,1,1,1,1,2,2,2,3,17,55,144.2606862
3,55,1070,6,1,1,0,0,1,0,1,6,1,1,30,32,1,1,0,0,1,1,0,4,2,10,0,10,0,0,0,0,0,1,1,30,32,0,0,1,2,10,1,1,1,2,3,17,55,49.31752898
3,55,1055,6,2,2,0,0,2,0,1,5,5,7,5,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,7,5,12,6,0,2,1,1,1,1,2,2,3,17,55,49.31752898
3,55,1070,10,2,2,0,0,3,0,0,6,7,23,7,12,1,0,2,0,3,3,0,1,3,10,0,10,0,0,0,0,0,7,23,7,12,2,0,3,3,10,0,0,1,2,3,17,55,190.0428403
3,55,1055,8,2,2,0,0,2,0,2,6,7,23,55,12,1,1,1,0,3,3,0,1,2,1,0,1,0,0,0,0,0,7,23,55,12,1,0,3,2,1,1,2,1,2,3,17,55,144.2606862
3,55,1055,9,2,2,0,0,3,0,0,6,6,16,4,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,6,16,4,12,6,0,2,1,10,0,0,2,2,3,17,55,146.0974855
3,55,1070,6,1,1,0,0,1,0,1,6,7,1,15,59,1,1,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,7,1,15,59,0,0,1,2,1,1,1,1,2,3,17,55,49.31752898
3,55,1055,6,2,2,0,0,3,0,2,6,3,18,25,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,3,18,25,12,1,0,3,1,1,1,2,2,2,3,17,55,49.31752898
3,55,1070,6,2,2,0,0,5,0,1,7,6,18,39,12,2,1,7,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,18,39,12,7,0,8,1,1,1,1,2,2,3,17,55,49.31752898
3,55,1055,10,2,2,0,0,3,0,2,6,1,21,20,12,2,3,6,0,8,1,0,1,2,10,0,10,0,0,0,0,0,1,21,20,12,6,0,8,2,10,3,2,2,2,3,17,55,190.0428403
3,55,1070,8,1,1,0,0,1,0,1,7,2,16,0,42,1,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,16,0,42,0,0,1,1,1,1,1,1,2,3,17,55,144.2606862
3,55,1070,9,1,1,0,0,1,0,0,6,5,6,9,11,2,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,5,6,9,11,0,0,1,2,1,0,0,2,2,3,17,55,146.0974855
3,55,1055,5,1,1,0,0,1,0,1,6,3,23,20,32,9,4,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,3,23,20,32,0,0,1,2,1,4,1,1,2,3,17,55,29.67265716
3,51,1079,6,2,2,0,0,3,0,2,5,2,8,0,12,2,1,6,0,2,2,4,1,1,1,0,1,0,0,20,0,0,2,8,0,12,6,0,2,1,1,1,2,2,1,3,10,51,57.78612404
3,51,1079,6,3,3,0,0,3,0,2,5,4,14,30,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,4,14,30,12,1,0,3,1,1,1,2,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,4,0,0,5,5,12,0,12,2,0,6,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,12,0,12,6,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,8,2,2,0,0,3,0,1,6,4,10,50,12,2,2,9,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,10,50,12,9,0,1,1,1,2,1,2,1,3,10,51,150.7868303
3,51,1079,9,2,2,0,0,3,0,0,4,7,15,8,12,2,0,7,0,1,1,0,1,1,2,0,2,0,0,0,0,0,7,15,8,12,7,0,1,1,2,0,0,2,1,3,10,51,191.9052144
3,51,1079,6,2,2,0,0,7,0,7,5,7,19,0,12,2,1,1,0,1,1,0,1,1,1,0,1,0,0,28,0,0,7,19,0,12,1,0,1,1,1,1,7,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,2,0,0,5,2,5,50,12,2,0,6,0,2,98,0,1,1,1,0,1,0,0,0,0,0,2,5,50,12,6,0,2,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,10,2,2,0,0,2,0,0,5,7,14,0,12,2,0,1,0,20,1,0,1,1,1,0,1,0,1,0,0,0,7,14,0,12,1,0,20,1,1,0,0,2,1,3,10,51,275.293999
3,51,1079,2,1,1,0,1,1,1,1,5,3,15,30,9,2,1,0,0,2,3,0,1,1,10,0,10,0,0,0,0,0,3,15,30,9,0,0,2,1,10,1,1,2,1,3,10,51,25.88539201
3,51,1079,9,2,2,0,0,2,0,0,5,6,15,17,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,6,15,17,12,1,0,1,1,10,0,0,2,1,3,10,51,191.9052144
3,51,1079,7,2,2,0,0,3,0,0,5,3,15,15,18,2,0,0,0,1,1,0,1,1,1,0,1,0,0,14,0,0,3,15,15,18,0,0,1,1,1,0,0,2,1,3,10,51,164.4849415
3,51,1079,9,2,2,0,0,6,0,0,5,6,16,22,54,9,0,11,0,2,3,0,1,1,1,0,1,0,0,14,0,0,6,16,22,54,11,0,2,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,2,1,1,0,1,1,1,1,5,7,14,34,9,2,2,0,0,2,3,0,1,1,1,0,1,0,0,0,0,0,7,14,34,9,0,0,2,1,1,2,1,2,1,3,10,51,25.88539201
3,51,1079,7,2,2,0,0,3,0,0,5,5,14,0,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,14,0,12,1,0,1,1,1,0,0,2,1,3,10,51,164.4849415
3,51,1079,6,4,4,0,0,7,0,1,5,3,16,15,12,9,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,3,16,15,12,1,0,3,1,1,1,1,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,2,0,0,6,5,10,35,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,10,35,12,7,0,1,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,10,2,2,0,0,3,0,0,5,7,12,50,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,12,50,12,1,0,1,1,1,0,0,2,1,3,10,51,275.293999
3,51,1079,6,2,2,0,0,2,0,1,6,6,99,99,12,2,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,6,19,13,12,1,0,1,1,1,1,1,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,4,0,0,6,2,16,40,12,2,0,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,2,16,40,12,1,0,1,1,2,0,0,2,1,3,10,51,191.9052144
3,51,1079,8,2,2,0,0,2,0,1,5,7,12,20,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,7,12,20,12,6,0,2,1,1,1,1,2,1,3,10,51,150.7868303
3,51,1079,6,2,2,0,0,2,0,1,6,4,18,25,12,2,1,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,4,18,25,12,6,0,2,1,10,1,1,2,1,3,10,51,57.78612404
3,51,1079,10,2,1,1,0,1,1,0,6,7,1,35,14,1,0,0,0,1,1,0,2,3,1,0,1,0,0,0,0,0,7,1,35,14,0,0,1,3,1,0,0,1,1,3,10,51,275.293999
3,51,1079,9,2,2,0,0,6,0,0,6,5,9,47,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,5,9,47,12,1,0,3,1,1,0,0,2,1,3,10,51,191.9052144
3,51,1079,6,2,2,0,0,3,0,1,6,1,15,27,12,2,1,8,0,1,1,0,1,1,10,0,10,0,0,0,0,0,1,15,27,12,8,0,1,1,10,1,1,2,1,3,10,51,57.78612404
3,51,1079,9,2,2,0,0,2,0,0,4,5,14,55,12,2,0,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,5,14,55,12,1,0,1,1,2,0,0,2,1,3,10,51,191.9052144
3,51,1079,4,3,3,0,0,6,0,1,4,3,18,9,12,2,3,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,3,18,9,12,6,0,2,1,10,3,1,2,1,3,10,51,14.39540654
