REGION,PSU,PSU_VAR,PSUSTRAT,URBANICITY,STRATUM,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,DAY_WEEK,WKDY_IM,HOUR,HOUR_IM,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,EVENT1_IM,MAN_COLL,MANCOL_IM,RELJCT1,RELJCT1_IM,RELJCT2,RELJCT2_IM,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,LGTCON_IM,WEATHER,WEATHR_IM,SCH_BUS,INT_HWY,MAX_SEV,MAXSEV_IM,NUM_INJ,NO_INJ_IM,ALCOHOL,ALCHL_IM
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,4,1,2,2,21,21,8,8,8,8,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,6,4142,49.08168125,0,0,2,2,0,3,1,2,2,15,15,25,25,25,25,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,78,78,10,1,8,4146,121.0149325,0,0,2,2,0,4,1,5,5,18,18,40,40,40,40,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,1,1,1,1,2,2
3,78,78,10,1,2,4146,21.52716871,1,1,1,1,0,1,1,6,6,13,13,11,11,11,11,9,9,0,0,0,0,3,3,3,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,2,2,0,4,1,5,5,17,17,40,40,40,40,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,6,4146,49.14693235,0,0,3,3,0,3,1,5,5,18,18,15,15,15,15,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,2,2,3,3,2,2
3,40,40,15,1,10,4147,192.8775501,0,0,4,1,3,1,1,2,2,12,12,40,40,40,40,14,14,0,0,0,0,1,1,1,7,0,1,1,4,4,0,0,0,0,0,0,2,2
3,40,40,15,1,5,4147,22.77296608,0,0,1,1,0,9,1,2,2,15,15,40,40,40,40,24,24,0,0,0,0,1,1,1,4,0,1,1,4,4,0,0,3,3,4,4,1,1
3,40,40,15,1,9,4147,121.7055834,0,0,2,2,0,2,1,6,6,13,13,0,0,0,0,12,12,1,1,0,0,1,1,1,1,0,1,1,98,1,0,0,0,0,0,0,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,2,2,0,3,1,5,5,8,8,31,31,31,31,12,12,6,6,0,0,2,2,3,1,0,1,1,4,4,0,0,0,0,0,0,9,2
3,35,35,13,1,9,4141,124.2129033,0,0,2,2,0,2,1,6,6,8,8,28,28,28,28,12,12,7,7,0,0,1,1,1,1,0,1,1,11,11,0,0,0,0,0,0,9,2
3,32,32,17,2,9,4145,121.4983164,0,0,2,2,0,2,1,3,3,12,12,20,20,20,20,12,12,1,1,0,0,3,3,2,1,0,1,1,98,1,0,0,9,0,99,0,9,2
3,32,32,17,2,8,4145,117.6182599,0,0,2,2,0,4,1,4,4,18,18,15,15,15,15,12,12,2,2,0,0,1,1,1,1,0,2,2,1,1,0,0,2,2,3,3,2,2
3,83,83,13,1,8,4148,122.3185638,0,0,1,1,0,1,1,5,5,8,8,0,0,0,0,19,19,0,0,0,0,1,1,1,5,0,1,1,2,2,0,0,1,1,1,1,2,2
3,83,83,13,1,6,4148,49.8377364,0,0,2,2,0,2,1,5,5,12,12,30,30,30,30,12,12,6,6,0,0,2,2,2,1,0,1,1,2,2,0,0,1,1,1,1,9,2
3,83,83,13,1,9,4148,125.7120165,0,0,2,2,0,2,1,5,5,15,15,45,45,45,45,12,12,8,8,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,1,1,1,1,3,3,22,22,0,0,0,0,14,14,0,0,0,0,1,1,1,7,0,3,3,1,1,0,0,9,0,99,0,9,2
3,48,48,12,1,5,91,23.01338943,0,0,2,2,0,2,1,3,3,16,16,56,56,56,56,12,12,1,1,0,0,3,3,3,1,0,5,5,1,1,0,0,3,3,2,2,2,2
3,48,48,12,1,9,91,124.1391974,0,0,2,2,0,3,1,3,3,10,10,40,40,40,40,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,10,85,195.3604739,0,0,1,1,0,1,1,4,4,2,2,10,10,10,10,57,57,0,0,0,0,1,1,1,3,0,2,2,1,1,0,1,0,0,0,0,2,2
3,48,48,12,1,10,91,195.3604739,0,0,2,2,0,2,1,4,4,15,15,15,15,15,15,12,12,7,7,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,8,91,119.272156,0,0,2,2,0,3,1,6,6,12,12,0,0,0,0,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,48,48,12,1,6,87,48.39871873,0,0,1,1,0,2,1,1,1,22,22,18,18,18,18,1,1,0,0,0,0,1,1,1,4,0,2,2,4,4,0,0,1,1,2,2,2,2
3,48,48,12,1,10,87,195.3604739,0,0,1,1,0,1,1,2,2,6,6,25,25,25,25,25,25,0,0,0,0,1,1,1,4,0,1,1,4,4,0,0,0,0,0,0,2,2
3,48,48,12,1,9,87,124.1391974,0,0,1,1,0,1,1,2,2,7,7,9,9,9,9,25,25,0,0,1,1,19,19,1,3,0,1,1,4,4,0,0,0,0,0,0,2,2
3,48,48,12,1,10,87,195.3604739,0,0,1,1,0,1,1,2,2,20,20,34,34,34,34,25,25,0,0,1,1,19,19,1,4,0,5,5,4,4,0,0,0,0,0,0,2,2
3,48,48,12,1,9,87,124.1391974,0,0,2,2,0,2,1,3,3,8,8,22,22,22,22,12,12,7,7,0,0,1,1,1,1,0,1,1,4,4,0,0,0,0,0,0,9,2
3,48,48,12,1,8,87,119.272156,0,0,2,2,0,2,1,3,3,10,10,42,42,42,42,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,48,48,12,1,10,87,195.3604739,0,0,2,2,0,2,1,3,3,17,17,20,20,20,20,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,10,87,195.3604739,0,0,2,2,0,2,1,4,4,7,7,20,20,20,20,12,12,7,7,1,1,18,18,1,1,0,1,1,10,10,0,0,0,0,0,0,9,2
3,48,48,12,1,9,87,124.1391974,0,0,2,2,0,3,1,4,4,13,13,15,15,15,15,12,12,7,7,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,48,48,12,1,5,87,23.01338943,0,0,2,2,0,3,1,4,4,21,21,33,33,33,33,12,12,6,6,0,0,1,1,1,1,0,3,3,10,10,0,0,3,3,2,2,9,2
3,48,48,12,1,9,87,124.1391974,0,0,2,2,0,2,1,5,5,10,10,45,45,45,45,33,33,0,0,0,0,3,3,2,12,0,1,1,2,2,0,0,0,0,0,0,2,2
3,48,48,12,1,6,87,48.39871873,0,0,1,1,0,1,1,5,5,11,11,35,35,35,35,25,25,0,0,1,1,19,19,1,3,0,1,1,2,2,0,0,1,1,1,1,2,2
3,48,48,12,1,6,87,48.39871873,0,0,2,2,0,2,1,5,5,17,17,54,54,54,54,12,12,6,6,0,0,2,2,3,1,0,3,3,1,1,0,0,2,2,2,2,2,2
3,48,48,12,1,10,87,195.3604739,0,0,2,2,0,3,1,5,5,21,21,36,36,36,36,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,8,87,119.272156,0,0,2,2,0,2,1,6,6,17,17,6,6,6,6,12,12,1,1,0,0,3,3,2,1,0,5,5,1,1,0,0,2,2,1,1,9,2
3,48,48,12,1,7,87,131.636478,0,0,2,2,0,4,1,6,6,17,17,55,55,55,55,12,12,1,1,0,0,3,3,2,1,0,5,5,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,10,87,195.3604739,0,0,2,2,0,3,1,7,7,11,11,55,55,55,55,12,12,6,6,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,9,87,124.1391974,0,0,2,2,0,2,1,7,7,12,12,1,1,1,1,12,12,9,9,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,48,48,12,1,10,87,195.3604739,0,0,2,2,0,4,1,1,1,14,14,9,9,9,9,12,12,1,1,0,0,1,1,1,1,0,1,1,2,2,0,0,0,0,0,0,2,2
3,48,48,12,1,10,90,195.3604739,0,0,1,1,0,1,1,1,1,17,17,33,33,33,33,34,34,0,0,0,0,1,1,1,3,0,2,2,2,2,0,0,0,0,0,0,2,2
3,48,48,12,1,10,96,195.3604738,0,0,1,1,0,1,1,6,6,7,7,59,59,59,59,42,42,0,0,0,0,3,3,3,4,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,8,46,116.6416093,0,0,1,1,0,1,1,1,1,18,18,0,0,0,0,42,42,0,0,0,0,1,1,1,4,0,2,2,2,2,0,1,1,1,1,1,2,2
3,70,70,16,2,9,138,120.2625678,0,0,2,2,0,2,1,2,2,17,17,26,26,26,26,12,12,1,1,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,9,46,120.2625678,0,0,2,2,0,2,1,3,3,6,6,57,57,57,57,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,10,46,189.9777285,0,0,2,2,0,3,1,3,3,16,16,55,55,55,55,12,12,7,7,0,0,1,1,1,1,0,5,5,1,1,0,1,0,0,0,0,2,2
3,70,70,16,2,5,47,26.69539301,0,0,1,1,0,1,1,3,3,17,17,10,10,10,10,42,42,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,3,3,1,1,9,2
3,70,70,16,2,10,138,189.9777285,0,0,1,1,0,1,1,3,3,17,17,15,15,15,15,11,11,0,0,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,8,138,116.6416093,0,0,2,2,0,2,1,3,3,17,17,30,30,30,30,12,12,2,2,0,0,2,2,3,1,0,3,3,1,1,0,0,2,2,1,1,2,2
3,70,70,16,2,9,138,120.2625678,0,0,3,3,0,2,1,3,3,23,23,40,40,40,40,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,10,138,189.9777285,0,0,2,2,0,2,1,4,4,14,14,48,48,48,48,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,7,138,128.8180678,0,0,2,2,0,3,1,4,4,14,14,58,58,58,58,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,70,70,16,2,6,46,47.10321394,0,0,2,2,0,2,1,5,5,7,7,40,40,40,40,12,12,1,1,0,0,3,3,2,1,0,1,1,10,10,0,0,1,1,1,1,2,2
3,70,70,16,2,9,46,120.2625678,0,0,2,2,0,2,1,6,6,14,14,13,13,13,13,12,12,6,6,0,0,2,2,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,10,138,189.9777285,0,0,2,1,1,1,1,6,6,14,14,30,30,30,30,14,14,0,0,0,0,1,1,1,5,0,1,1,10,10,0,0,0,0,0,0,2,2
3,70,70,16,2,8,138,116.6416093,0,0,2,2,0,3,1,6,6,15,15,24,24,24,24,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,70,70,16,2,9,138,120.2625678,0,0,2,2,0,4,1,7,7,13,13,0,0,0,0,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,5,46,26.69539301,0,0,1,1,0,1,1,7,7,12,12,58,58,58,58,34,34,0,0,0,0,1,1,1,4,0,1,1,1,1,0,1,3,3,1,1,2,2
3,70,70,16,2,10,46,189.9777285,0,0,1,1,0,1,1,7,7,13,13,10,10,10,10,42,42,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,6,138,47.10321394,0,0,2,2,0,3,1,7,7,14,14,27,27,27,27,12,12,6,6,0,0,8,8,1,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,70,70,16,2,10,46,189.9777285,0,0,1,1,0,1,1,7,7,20,20,30,30,30,30,35,35,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,1,1
3,70,70,16,2,10,137,189.9777285,0,0,2,2,0,3,1,2,2,7,7,57,57,57,57,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,70,70,16,2,9,137,120.2625678,0,0,3,3,0,3,1,3,3,16,16,45,45,45,45,12,12,6,6,0,0,2,2,2,1,0,5,5,8,8,0,0,0,0,0,0,2,2
3,70,70,16,2,5,137,35.00861195,0,0,2,2,0,2,1,4,4,20,20,25,25,25,25,11,11,0,0,0,0,1,1,1,1,0,3,3,10,10,0,0,4,4,2,2,9,2
3,70,70,16,2,10,137,189.9777285,0,0,1,1,0,1,1,1,1,18,18,52,52,52,52,11,11,0,0,0,0,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,2,2
3,59,59,10,1,10,4137,200.1609996,0,0,2,2,0,2,1,6,6,23,23,30,30,30,30,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,6,4137,49.94650646,0,0,2,2,0,3,1,4,4,14,14,50,50,50,50,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,1,7,7,18,18,26,26,26,26,12,12,1,1,0,0,3,3,98,1,0,2,2,10,10,0,0,0,0,0,0,2,2
3,28,28,11,1,8,4139,121.5441049,0,0,2,2,0,2,1,6,6,13,13,53,53,53,53,12,12,6,6,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,2,1,6,6,15,15,2,2,2,2,12,12,6,6,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,10,4142,196.2245855,0,0,2,2,0,3,1,7,7,12,12,18,18,18,18,12,12,2,2,1,1,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,6,4142,49.08168125,0,0,2,2,0,4,1,6,6,17,17,22,22,22,22,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,3,3,2,2
3,78,78,10,1,10,4146,195.8166711,0,0,2,2,0,3,1,6,6,14,14,23,23,23,23,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,78,78,10,1,2,4146,21.52716871,1,1,1,1,0,1,1,6,6,18,18,15,15,15,15,8,8,0,0,0,0,3,3,3,1,0,5,5,1,1,0,0,1,1,1,1,9,2
3,51,51,10,1,6,1117,48.13206592,0,0,2,1,1,1,1,7,7,20,20,9,9,9,9,45,45,0,0,0,0,1,1,1,1,0,6,6,10,10,0,0,2,2,1,1,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,2,2,0,2,1,6,6,16,16,37,37,37,37,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,32,32,17,2,10,4145,191.4574406,0,0,2,2,0,4,1,7,7,13,13,53,53,53,53,12,12,1,1,0,0,1,1,1,1,0,8,1,98,10,0,0,9,0,99,0,9,2
3,83,83,13,1,8,4148,122.3185638,0,0,2,2,0,2,1,6,6,14,14,20,20,20,20,12,12,1,1,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,1,1,9,2
3,83,83,13,1,10,4148,198.6423173,0,0,1,1,0,1,1,6,6,17,17,50,50,50,50,42,42,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,1,1,0,1,1,6,6,20,20,11,11,11,11,19,19,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,9,4148,125.7120165,0,0,2,2,0,2,1,6,6,14,14,15,15,15,15,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,63,63,16,2,10,4135,188.6456701,0,0,2,2,0,2,1,5,5,7,7,54,54,54,54,12,12,7,7,1,1,18,18,1,1,0,1,1,1,1,0,1,0,0,0,0,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,3,1,5,5,8,8,29,29,29,29,12,12,6,6,0,0,8,8,1,1,0,1,1,10,10,0,0,0,0,0,0,9,2
3,59,59,10,1,9,4137,126.308435,0,0,1,1,0,1,1,1,1,4,4,30,30,30,30,25,25,0,0,0,0,1,1,1,3,0,3,3,1,1,0,0,0,0,0,0,2,2
3,65,65,13,1,9,4138,122.9031454,0,0,2,2,0,3,1,6,6,7,7,45,45,45,45,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,65,65,13,1,4,4138,10.47881693,0,0,1,1,0,1,1,1,1,5,5,14,14,14,14,59,59,0,0,0,0,1,1,1,8,0,3,3,1,1,0,0,3,3,1,1,9,2
3,28,28,11,1,8,4139,121.5441049,0,0,2,2,0,3,1,3,3,7,7,14,14,14,14,12,12,6,6,1,1,2,2,2,1,0,1,1,10,10,0,0,1,1,2,3,9,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,2,1,7,7,19,19,31,31,31,31,12,12,1,1,0,0,1,1,1,1,0,5,5,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,3,4142,24.97612159,0,0,2,1,1,1,1,1,1,10,10,50,50,50,50,14,14,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,2,2,1,1,2,2
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,4,1,6,6,9,9,15,15,15,15,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,8,4142,120.4022914,0,0,1,1,0,1,1,1,1,4,4,45,45,45,45,40,40,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,1,1,1,1,2,2
3,12,12,12,1,10,4142,196.2245855,0,0,2,2,0,2,1,6,6,18,18,30,30,30,30,12,12,8,8,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,2,4146,21.52716871,1,1,1,1,0,1,1,2,2,11,11,2,2,2,2,8,8,0,0,0,0,3,3,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,78,78,10,1,6,4146,49.14693235,0,0,2,2,0,3,1,2,2,13,13,46,46,46,46,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,2,2,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,2,2,0,2,1,2,2,13,13,31,31,31,31,12,12,6,6,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,10,4146,195.8166711,0,0,2,2,0,2,1,3,3,19,19,10,10,10,10,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,40,40,15,1,10,4147,192.8775501,0,0,2,2,0,2,1,5,5,9,9,59,59,59,59,12,12,1,1,0,0,1,1,1,1,0,1,1,98,1,0,0,0,0,0,0,2,2
3,35,35,13,1,7,4141,133.3549547,0,0,1,1,0,1,1,6,6,13,13,42,42,42,42,42,42,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,0,0,0,0,2,2
3,35,35,13,1,5,4141,22.99074056,0,0,1,1,0,1,1,4,4,10,10,21,21,21,21,53,53,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,3,3,1,1,2,2
3,35,35,13,1,8,4141,119.77892,0,0,1,1,0,1,1,1,1,10,10,35,35,35,35,25,25,0,0,0,0,1,1,1,3,0,1,1,2,2,0,1,1,1,1,1,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,1,1,0,3,1,7,7,17,17,40,40,40,40,11,11,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,2,2
3,35,35,13,1,9,4141,124.2129033,0,0,2,2,0,3,1,1,1,99,21,99,Unknown Minutes,14,14,12,12,6,6,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,3,1,7,7,9,9,58,58,58,58,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,63,63,16,2,10,4135,188.6456701,0,0,2,2,0,2,1,5,5,14,14,47,47,47,47,12,12,7,7,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,59,59,10,1,9,4137,126.308435,0,0,3,3,0,3,1,3,3,11,11,55,55,55,55,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,10,4137,200.1609996,0,0,1,1,0,2,1,7,7,5,5,11,11,11,11,59,59,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,0,0,0,0,9,2
3,65,65,13,1,10,4138,193.1650323,0,0,3,3,0,4,1,1,1,18,18,3,3,3,3,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,9,2
3,65,65,13,1,8,4138,118.9982947,0,0,1,1,0,1,1,7,7,11,11,11,11,11,11,1,1,0,0,1,1,19,19,1,3,0,1,1,2,2,0,1,1,1,1,1,9,2
3,65,65,13,1,9,4138,122.9031454,0,0,1,1,0,1,1,6,6,7,7,50,50,50,50,24,24,0,0,0,0,1,1,1,4,0,4,4,1,1,0,0,0,0,0,0,9,2
3,28,28,11,1,7,4139,133.3338417,0,0,2,2,0,2,1,7,7,21,21,48,48,48,48,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,5,4139,23.70379407,0,0,1,1,0,1,1,1,1,16,16,57,57,57,57,33,33,0,0,0,0,3,3,2,4,0,1,1,1,1,0,0,3,3,1,1,2,2
3,28,28,11,1,10,4139,197.0013724,0,0,2,2,0,2,1,2,2,15,15,56,56,56,56,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,4,1,3,3,16,16,34,34,34,34,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,6,4139,49.2893234,0,0,2,2,0,3,1,4,4,14,14,50,50,50,50,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,1,1,2,2,2,2
3,28,28,11,1,2,4139,21.65837674,1,1,1,1,0,1,1,6,6,18,18,20,20,20,20,9,9,0,0,0,0,1,1,1,1,0,5,5,1,1,0,0,2,2,1,1,9,2
3,12,12,12,1,2,4142,21.52474132,1,1,1,1,0,2,1,5,5,16,16,3,3,3,3,8,8,0,0,0,0,3,3,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,12,12,12,1,7,4142,133.0304154,0,0,2,2,0,2,1,2,2,11,11,7,7,7,7,12,12,7,7,0,0,3,3,2,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,3,3,0,4,1,6,6,12,12,35,35,35,35,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,10,4146,195.8166711,0,0,2,2,0,3,1,1,1,8,8,50,50,50,50,12,12,1,1,1,1,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,2,4146,21.52716871,1,1,1,1,0,2,1,7,7,21,21,13,13,13,13,8,8,0,0,0,0,3,3,3,1,0,3,3,1,1,0,0,3,3,1,1,1,1
3,78,78,10,1,7,4146,133.6238468,0,0,2,2,0,2,1,4,4,8,8,36,36,36,36,12,12,9,9,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,8,4146,121.0149325,0,0,2,2,0,3,1,1,1,20,20,30,30,30,30,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,1,1,3,3,1,1
3,35,35,13,1,10,4141,196.1719023,0,0,2,2,0,2,1,5,5,12,12,21,21,21,21,12,12,1,1,0,0,1,1,1,1,1,1,1,4,4,0,1,0,0,0,0,9,2
3,32,32,17,2,9,4145,121.4983164,0,0,2,2,0,2,1,2,2,14,14,13,13,13,13,12,12,6,6,0,0,4,4,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,7,4148,134.7660328,0,0,2,2,0,4,1,6,6,13,13,0,0,0,0,12,12,6,6,0,0,2,2,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,6,4148,49.8377364,0,0,2,2,0,2,1,7,7,12,12,55,55,55,55,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,83,83,13,1,8,4148,122.3185638,0,0,1,1,0,1,1,1,1,9,9,6,6,6,6,35,35,0,0,0,0,1,1,1,3,0,1,1,2,2,0,1,1,1,1,1,9,2
3,83,83,13,1,9,4148,125.7120165,0,0,1,1,0,1,1,7,7,19,19,50,50,50,50,1,1,0,0,0,0,1,1,1,1,0,3,3,2,2,0,0,0,0,0,0,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,4,1,1,1,18,18,39,39,39,39,12,12,2,2,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,63,63,16,2,5,4135,32.01211418,0,0,1,1,0,3,1,4,4,20,20,50,50,50,50,42,42,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,4,4,3,3,1,1
3,63,63,16,2,6,4135,47.04559442,0,0,3,3,0,5,1,6,6,11,11,6,6,6,6,12,12,6,6,0,0,2,2,2,1,1,1,1,1,1,0,0,2,2,5,5,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,3,1,7,7,13,13,10,10,10,10,12,12,6,6,0,0,8,8,1,1,0,1,1,2,2,0,0,0,0,0,0,9,2
3,63,63,16,2,7,4135,127.1185695,0,0,1,1,0,1,1,3,3,5,5,39,39,39,39,1,1,0,0,0,0,3,3,3,1,0,2,2,1,1,0,0,2,2,1,1,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,1,6,6,6,6,2,2,2,2,33,33,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,9,2
3,59,59,10,1,4,4137,10.7345857,0,0,2,2,0,4,1,7,7,1,1,7,7,7,7,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,3,3,3,3,2,2
3,59,59,10,1,3,4137,25.17695922,0,0,2,2,0,5,1,7,7,4,4,5,5,5,5,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,0,1,1,1,1,9,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,3,1,2,2,19,19,32,32,32,32,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,5,4137,23.58585028,0,0,2,2,0,3,1,2,2,15,15,50,50,50,50,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,3,3,2,2,2,2
3,65,65,13,1,6,4138,48.29377476,0,0,2,2,0,2,1,4,4,18,18,50,50,50,50,12,12,1,1,0,0,1,1,1,1,1,3,3,1,1,0,0,2,2,1,2,9,2
3,65,65,13,1,10,4138,193.1650323,0,0,2,2,0,5,1,6,6,7,7,40,40,40,40,12,12,2,2,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
